#{"t_start": 1694584898.2871697, "env_id": "UR5OriReach-v1"}
r,l,t
-761.104309,5,1015.55676
-793.751819,5,1015.573381
-703.647091,5,1015.595627
-891.879861,5,1015.622948
-891.44643,5,1015.641217
-801.501263,5,1015.656332
-758.863782,5,1015.673539
-748.504593,5,1015.689794
-846.516714,5,1029.28287
-741.295492,5,1029.300581
-858.940105,5,1029.320917
-806.538739,5,1029.33348
-779.094052,5,1029.350561
-724.293222,5,1029.366781
-941.67454,5,1029.383787
-805.288853,5,1029.401532
-1027.704369,5,1029.416466
-872.709444,5,1029.434038
-780.080817,5,1043.148311
-814.524532,5,1043.166583
-873.882407,5,1043.183787
-735.712158,5,1043.213377
-827.453618,5,1043.228568
-724.566766,5,1043.246664
-709.605037,5,1043.262926
-726.559991,5,1043.279517
-700.843538,5,1043.297256
-798.556439,5,1043.324854
-822.786414,5,1057.057732
-740.762996,5,1057.074355
-799.052364,5,1057.091141
-747.793174,5,1057.107765
-738.831122,5,1057.123973
-771.380186,5,1057.140785
-736.937959,5,1057.162084
-736.236543,5,1057.178229
-804.021184,5,1057.207504
-933.710619,5,1057.223601
-854.022704,5,1070.818271
-794.948855,5,1070.835211
-704.670831,5,1070.852693
-775.946794,5,1070.867854
-969.598699,5,1070.884697
-860.381564,5,1070.904315
-845.462878,5,1070.922167
-690.685513,5,1070.941443
-742.91414,5,1070.965182
-786.895756,5,1070.985132
-772.283924,6,1084.498858
-781.553429,5,1084.515888
-785.275641,5,1084.53428
-790.333899,5,1084.550808
-896.76261,5,1084.583076
-771.849061,5,1084.602628
-787.356634,5,1084.631173
-862.681669,5,1084.647766
-862.739966,5,1084.662971
-703.286364,5,1084.682308
-877.285295,5,1098.457051
-862.9198,5,1098.47667
-967.770722,5,1098.491093
-780.728991,5,1098.507726
-772.671474,5,1098.525095
-801.503791,5,1098.541405
-898.711973,5,1098.563024
-886.416887,5,1098.595051
-720.365553,5,1098.61157
-732.156622,5,1098.630948
-788.633006,5,1112.206874
-838.06148,5,1112.220615
-895.90941,5,1112.237379
-716.878476,5,1112.256524
-769.363124,5,1112.273469
-748.587987,5,1112.29019
-925.461189,5,1112.30227
-746.796615,5,1112.319523
-755.582561,5,1112.336011
-721.935501,5,1112.352861
-856.024588,5,1125.784778
-896.817555,5,1125.798089
-898.217537,5,1125.814133
-744.067446,5,1125.830811
-772.479724,5,1125.84872
-909.996815,5,1125.864346
-737.359189,5,1125.880883
-688.312985,5,1125.898386
-727.08776,5,1125.914781
-771.098885,5,1125.930645
-816.857139,5,1139.492148
-808.964975,5,1139.508546
-867.000009,5,1139.524915
-793.055402,5,1139.541677
-691.538769,5,1139.559152
-792.024313,5,1139.579844
-834.524014,5,1139.596612
-775.276499,5,1139.611926
-702.887998,5,1139.63081
-774.919214,5,1139.662844
-787.079541,5,1153.255197
-833.333794,5,1153.275225
-712.796187,5,1153.308867
-756.042993,5,1153.338195
-682.13258,5,1153.3538
-854.51218,5,1153.372852
-752.510773,5,1153.389036
-785.899194,5,1153.404142
-801.457861,5,1153.420532
-799.907025,6,1153.439448
-799.22439,5,1167.06589
-769.868948,5,1167.081745
-778.973189,5,1167.099185
-766.118817,5,1167.118317
-778.908067,5,1167.134017
-837.613819,5,1167.151239
-926.250596,5,1167.168719
-837.15686,5,1167.187487
-778.987791,5,1167.216622
-852.990233,5,1167.232717
-749.699263,5,1180.859991
-946.103187,5,1180.876786
-840.615244,5,1180.893726
-726.185618,5,1180.910835
-840.892471,5,1180.930478
-800.475177,5,1180.952306
-831.717495,5,1180.977471
-775.23761,5,1180.993405
-776.589801,5,1181.010363
-901.013432,5,1181.025847
-746.190496,5,1194.496114
-999.500884,5,1194.522046
-701.769271,5,1194.543981
-721.556859,5,1194.573082
-792.054869,5,1194.589628
-811.632168,5,1194.605486
-806.375608,5,1194.623025
-904.021833,5,1194.639185
-801.81855,5,1194.656456
-733.953607,5,1194.673556
-747.299307,5,1208.284969
-893.018386,5,1208.299165
-720.48939,5,1208.316827
-731.235936,5,1208.332108
-765.338767,5,1208.350683
-781.026857,5,1208.368853
-837.182118,5,1208.387508
-697.860644,5,1208.402777
-725.894802,5,1208.429175
-962.987231,5,1208.455705
-851.232127,5,1222.178215
-769.92852,5,1222.19641
-796.13529,5,1222.217287
-812.05087,5,1222.247275
-768.948573,5,1222.262218
-857.621344,5,1222.278514
-832.128924,5,1222.29476
-764.423268,5,1222.311796
-761.837383,5,1222.329659
-750.975981,5,1222.344912
-813.997347,5,1235.871957
-811.614014,6,1235.891966
-874.18696,5,1235.905786
-740.514187,5,1235.923285
-848.57741,5,1235.940203
-736.088765,5,1235.958231
-750.793028,5,1235.976596
-700.48795,5,1236.000231
-769.500719,5,1236.029868
-767.12529,5,1236.063283
-763.840417,5,1249.589769
-755.656874,5,1249.623436
-781.863137,5,1249.642502
-843.967681,5,1249.672838
-814.514615,5,1249.708187
-874.777722,5,1249.736989
-705.014491,5,1249.751642
-784.395401,5,1249.769032
-766.757481,5,1249.790119
-698.893471,5,1249.826157
-730.112627,5,1263.462623
-847.397983,5,1263.483278
-730.42066,6,1263.50208
-737.020481,5,1263.532945
-765.688415,5,1263.549957
-709.311466,5,1263.563591
-858.908155,5,1263.578949
-763.764967,5,1263.597562
-881.440993,5,1263.613196
-731.346981,5,1263.629764
-888.440664,5,1277.225539
-818.158837,5,1277.241485
-758.247509,5,1277.258565
-783.513795,5,1277.275292
-741.171242,5,1277.292805
-782.741748,5,1277.306824
-747.506393,5,1277.324546
-750.547797,5,1277.340461
-805.050297,5,1277.35723
-732.063847,5,1277.374075
-824.96273,5,1290.919924
-815.581019,5,1290.936554
-773.783141,5,1290.952823
-836.308241,5,1290.969445
-831.322207,5,1290.985678
-810.245287,5,1291.001953
-753.628784,5,1291.019334
-712.096196,5,1291.03823
-774.899231,5,1291.053928
-863.370824,5,1291.069076
-848.703263,5,1304.630899
-883.115878,5,1304.646664
-869.912434,5,1304.663949
-885.27928,5,1304.679926
-785.835329,5,1304.697097
-764.572163,5,1304.713458
-707.421314,5,1304.736221
-787.463654,5,1304.766876
-739.921208,5,1304.78416
-859.67435,5,1304.802052
-693.556337,5,1318.325351
-768.664943,5,1318.341808
-845.848859,5,1318.362762
-814.653665,5,1318.37842
-744.234633,5,1318.394892
-972.15433,5,1318.412106
-785.228077,5,1318.429945
-917.477407,5,1318.458899
-782.518214,5,1318.474952
-761.706122,5,1318.49269
-746.581215,5,1332.054388
-865.337728,5,1332.070148
-979.172432,5,1332.085944
-726.823019,5,1332.102763
-778.513793,5,1332.124097
-693.201188,5,1332.138935
-848.351543,6,1332.160815
-806.385746,5,1332.191755
-788.801507,5,1332.224949
-901.994778,5,1332.253399
-787.433711,5,1345.917046
-773.388129,5,1345.931867
-808.223673,5,1345.948367
-833.413379,5,1345.96534
-782.042304,5,1345.981725
-870.728195,5,1345.999029
-836.413232,5,1346.015225
-740.673105,5,1346.032512
-736.508295,5,1346.050551
-690.597944,5,1346.066508
-738.868875,5,1359.743177
-785.335931,5,1359.764252
-810.526905,5,1359.798079
-772.602107,5,1359.827307
-834.113389,5,1359.844315
-745.614306,5,1359.859893
-817.958747,5,1359.878093
-864.624134,5,1359.892862
-890.225245,5,1359.910825
-762.365202,5,1359.927242
-941.776206,5,1373.404757
-860.996965,5,1373.421576
-845.497762,5,1373.439037
-758.980297,5,1373.456664
-889.645812,5,1373.474676
-847.070213,5,1373.490055
-745.543101,5,1373.504991
-771.930316,5,1373.521241
-801.050243,5,1373.537883
-801.908597,5,1373.55397
-727.171512,5,1387.173091
-750.95501,5,1387.205375
-959.688973,5,1387.233579
-787.436726,5,1387.253488
-777.190049,5,1387.266167
-767.236929,5,1387.283362
-800.69915,5,1387.299658
-836.110175,5,1387.31601
-706.172633,5,1387.333325
-769.751336,5,1387.349272
-758.888783,5,1400.978505
-712.759302,5,1400.995024
-719.122466,5,1401.011715
-789.680201,5,1401.029256
-760.551394,5,1401.046695
-768.963517,5,1401.06224
-915.196904,5,1401.082335
-738.614853,5,1401.11557
-814.536034,5,1401.137429
-674.780411,5,1401.173706
-858.811445,5,1414.690361
-842.770324,5,1414.706735
-763.777225,5,1414.723034
-783.431794,5,1414.738796
-722.520528,5,1414.756086
-807.237522,5,1414.772652
-896.111486,5,1414.791133
-808.594316,5,1414.807306
-808.081196,5,1414.829097
-776.029243,5,1414.862233
-929.233144,5,1428.485055
-873.003393,5,1428.500689
-857.351157,5,1428.518577
-728.939089,5,1428.534869
