The success rate is 99.28%
The average reward is -77.75051303991492
-33.860812434870496 ,1.0 ,4.0
-22.657005736307553 ,1.0 ,4.0
-96.510684803321 ,1.0 ,4.0
44.85870345399499 ,1.0 ,3.0
-53.14637926342044 ,1.0 ,6.0
-75.29891235696897 ,1.0 ,6.0
-105.18723396088575 ,1.0 ,4.0
-9.42454811212491 ,1.0 ,5.0
17.276872739785034 ,1.0 ,5.0
-130.59627974362138 ,1.0 ,6.0
-52.65887005412182 ,1.0 ,4.0
-85.75218401698959 ,1.0 ,6.0
-89.42722073222623 ,1.0 ,5.0
57.7074846079841 ,1.0 ,4.0
-118.76430780870089 ,1.0 ,6.0
-4.99062258101236 ,1.0 ,4.0
17.337270602980027 ,1.0 ,6.0
27.45890037580432 ,1.0 ,4.0
-75.80640998672058 ,1.0 ,4.0
-51.641246204476346 ,1.0 ,5.0
-150.86830369443348 ,1.0 ,6.0
-13.140250529634102 ,1.0 ,5.0
-141.40498711524486 ,1.0 ,4.0
-41.58506456930496 ,1.0 ,3.0
-123.24938253594118 ,1.0 ,6.0
-30.28749192190523 ,1.0 ,3.0
-149.34001017267934 ,1.0 ,3.0
-60.71916011513366 ,1.0 ,6.0
-90.9720222164708 ,1.0 ,5.0
-47.11505566967347 ,1.0 ,5.0
-22.27954480454264 ,1.0 ,5.0
-19.105012957249727 ,1.0 ,5.0
-98.24918847565141 ,1.0 ,4.0
-45.561918567650366 ,1.0 ,3.0
-173.189381256128 ,1.0 ,7.0
-68.4919416363143 ,1.0 ,4.0
-59.17023341967234 ,1.0 ,5.0
-124.09666136046238 ,1.0 ,6.0
-68.54260128725463 ,1.0 ,5.0
-33.834115258887465 ,1.0 ,6.0
-87.43486347083044 ,1.0 ,5.0
-199.55889688052122 ,1.0 ,8.0
-19.067438591456522 ,1.0 ,3.0
-47.64754051387092 ,1.0 ,5.0
-5.012646223029947 ,1.0 ,4.0
-112.83991227070558 ,1.0 ,3.0
-25.45601605857661 ,1.0 ,4.0
-58.45071006914338 ,1.0 ,5.0
-112.64752271089341 ,1.0 ,11.0
15.957073573023507 ,1.0 ,4.0
-105.90952836682644 ,1.0 ,8.0
-50.47115248376008 ,1.0 ,5.0
-50.57276531102872 ,1.0 ,5.0
-71.29454997027932 ,1.0 ,4.0
-108.78374239032064 ,1.0 ,5.0
45.24524774721607 ,1.0 ,4.0
-0.010419243381790011 ,1.0 ,4.0
-146.70048000254076 ,1.0 ,6.0
-61.043679375918686 ,1.0 ,5.0
-67.16354226157065 ,1.0 ,5.0
-50.01856463387293 ,1.0 ,4.0
-82.34127973412083 ,1.0 ,5.0
11.716956523373113 ,1.0 ,3.0
-73.553898698565 ,1.0 ,5.0
-37.02003737615996 ,1.0 ,3.0
-102.85011389586631 ,1.0 ,5.0
-99.44744244505537 ,1.0 ,7.0
-95.38178186922084 ,1.0 ,4.0
-62.4396560922855 ,1.0 ,5.0
-167.61697740453513 ,1.0 ,4.0
-136.8700982383026 ,1.0 ,7.0
-52.827336519077306 ,1.0 ,4.0
-43.79453506098159 ,1.0 ,3.0
1.0277815395483572 ,1.0 ,4.0
-184.78510098906312 ,1.0 ,6.0
-118.80472016243405 ,1.0 ,6.0
-63.56237887522602 ,1.0 ,5.0
-108.22042867742488 ,1.0 ,7.0
-106.22532138085762 ,1.0 ,7.0
27.531205113167715 ,1.0 ,4.0
-140.84434933506338 ,1.0 ,4.0
62.06743587352992 ,1.0 ,3.0
35.62362473569749 ,1.0 ,4.0
-137.97623873834044 ,1.0 ,5.0
-57.42868111376788 ,1.0 ,4.0
-117.48617599434215 ,1.0 ,7.0
-62.86818377465619 ,1.0 ,4.0
-115.75698935773536 ,1.0 ,5.0
41.26802766644343 ,1.0 ,3.0
-16.063331340133033 ,1.0 ,6.0
33.92955025600622 ,1.0 ,5.0
-167.12343534501696 ,1.0 ,7.0
-21.261333333463057 ,1.0 ,3.0
-171.21929036036985 ,1.0 ,6.0
-190.55565665242761 ,1.0 ,7.0
-108.37779337057268 ,1.0 ,5.0
-82.56004641438645 ,1.0 ,4.0
18.624729626885397 ,1.0 ,5.0
-4.058990487395704 ,1.0 ,3.0
-165.68301293649978 ,1.0 ,6.0
-112.92416015809579 ,1.0 ,7.0
-88.09749400694221 ,1.0 ,8.0
-79.66284024915853 ,1.0 ,4.0
-42.214934715529466 ,1.0 ,4.0
-166.21250151469238 ,1.0 ,6.0
-126.75789851471947 ,1.0 ,6.0
-15.691941241267273 ,1.0 ,5.0
-34.08449919304363 ,1.0 ,4.0
-103.20852389661604 ,1.0 ,7.0
-40.49347526629816 ,1.0 ,6.0
-96.25014340601993 ,1.0 ,8.0
-93.16873156092745 ,1.0 ,5.0
11.0016848114565 ,1.0 ,4.0
-37.45064236293831 ,1.0 ,5.0
-73.82632045901397 ,1.0 ,7.0
-101.70221752929854 ,1.0 ,5.0
-31.933086051575003 ,1.0 ,6.0
-82.78714900328032 ,1.0 ,4.0
-27.100164336764408 ,1.0 ,5.0
-45.2958888026279 ,1.0 ,5.0
-33.640572221025195 ,1.0 ,6.0
-181.04185522834146 ,1.0 ,7.0
-26.024214227596246 ,1.0 ,5.0
-70.73913080621713 ,1.0 ,4.0
-114.65688359587782 ,1.0 ,4.0
-115.60810387125878 ,1.0 ,6.0
-23.938602816385384 ,1.0 ,4.0
-49.998136113827684 ,1.0 ,6.0
-140.56973795648707 ,1.0 ,6.0
-4.959905154392317 ,1.0 ,3.0
-151.7180024609697 ,1.0 ,5.0
-14.604994351732017 ,1.0 ,5.0
-4.579269479135462 ,1.0 ,3.0
-104.01083174985033 ,1.0 ,6.0
-27.82957671815558 ,1.0 ,5.0
-132.67998060101073 ,1.0 ,4.0
-27.624950599118534 ,1.0 ,6.0
-57.50976461761368 ,1.0 ,5.0
-79.26152930727096 ,1.0 ,4.0
-59.700627438942604 ,1.0 ,6.0
-27.057802228894587 ,1.0 ,5.0
-38.79286170879894 ,1.0 ,5.0
-11.745982661138697 ,1.0 ,5.0
-104.24572131269983 ,1.0 ,5.0
29.514797970039126 ,1.0 ,5.0
12.984676826325824 ,1.0 ,3.0
-90.2258036562049 ,1.0 ,4.0
-38.57849524104907 ,1.0 ,5.0
-79.6474771675359 ,1.0 ,6.0
-25.102162041836067 ,1.0 ,4.0
-119.60830017921415 ,1.0 ,6.0
-161.67995552663692 ,1.0 ,5.0
-62.09466377767899 ,1.0 ,6.0
-34.59797393578992 ,1.0 ,4.0
-187.7557937013061 ,1.0 ,7.0
-64.67240855417415 ,1.0 ,4.0
-272.74658235446947 ,1.0 ,9.0
-215.7211600297876 ,1.0 ,7.0
56.108111638362374 ,1.0 ,3.0
