#{"t_start": 1689036143.3212242, "env_id": "UR5ObsReach-v1"}
r,l,t
-812.355449,10,874.728872
-798.109585,5,874.757509
-884.540133,9,886.187856
-834.531271,7,886.217982
-833.901297,8,886.236126
-733.794909,6,886.250551
-773.624933,5,886.265646
-836.138444,9,886.288768
-732.883789,2,886.310661
-777.977869,6,886.333913
-826.642073,9,886.353526
-853.414524,6,886.366374
-228.649704,8,897.945226
-785.825651,9,897.964299
-787.036041,9,897.997613
-773.219359,8,898.029093
-800.202653,9,898.047512
-719.513252,2,898.06991
-719.068193,5,898.092257
-852.1179,10,898.117856
-760.698837,7,898.144344
-733.873877,5,898.158705
-979.09638,10,910.027687
-894.23736,10,910.061427
-127.507576,7,910.087339
-791.267124,7,910.104572
-746.465733,7,910.12023
-767.998911,7,910.13765
-805.732713,8,910.156269
-885.331504,9,910.172941
-64.043589,6,910.185031
-843.860023,10,910.209627
-865.299737,10,921.75396
-802.851448,3,921.774934
-768.8756,6,921.797077
-728.007936,6,921.812875
-780.702316,7,921.830847
5.43136,5,921.84343
-838.274956,10,921.869828
7.754503,4,921.893032
25.23031,4,921.911749
-775.896998,7,921.935189
-865.722867,10,933.818522
15.670135,4,933.837879
-804.170213,8,933.862064
-759.405949,5,933.889883
-756.042467,5,933.907318
-949.964683,11,933.935388
-804.972618,6,933.957644
-777.153334,5,933.974311
-857.458274,10,933.999264
-833.704476,7,934.026523
-904.680181,10,945.641287
-812.211372,3,945.662589
-819.811239,10,945.6913
-802.195027,9,945.719429
-724.301678,5,945.731083
-855.225245,10,945.756557
-753.35501,6,945.782993
-792.013863,3,945.794345
-924.527113,10,945.821736
-930.840204,10,945.860086
-872.054317,10,957.405414
-707.046135,2,957.421482
-115.407733,7,957.446259
-817.945393,5,957.461394
-664.274704,2,957.472248
-787.282152,7,957.498124
-879.583228,10,957.537591
-786.393635,5,957.559731
-802.58193,6,957.578578
-740.158319,6,957.594707
-756.096172,4,969.249209
-15.830466,6,969.26777
-855.362696,10,969.292027
-753.605394,6,969.323834
-791.483406,5,969.351434
-806.158661,10,969.378294
-731.043589,5,969.402683
-776.937675,3,969.414718
-796.330745,9,969.439768
-104.977685,7,969.453292
-813.408314,9,980.749378
-858.398842,3,980.758462
40.767467,4,980.774461
-861.154205,10,980.801772
-771.445621,6,980.827705
-869.409995,5,980.844392
-23.796562,5,980.859343
-759.100218,6,980.879843
-94.878331,7,980.897729
-750.169085,6,980.914696
-600.549316,1,992.548149
-837.605855,9,992.580671
-758.621013,7,992.609818
-804.674398,10,992.64836
-737.086044,7,992.675514
-758.819959,8,992.694566
-802.077418,9,992.732046
-900.152874,9,992.767537
-724.238019,5,992.790923
-805.776676,6,992.806741
-795.967899,5,1004.481712
-869.431164,8,1004.503437
-778.797884,8,1004.534768
-743.704154,6,1004.549634
-723.163673,6,1004.567086
-912.903918,12,1004.592151
-757.175535,8,1004.619442
-863.918578,10,1004.638478
-763.525567,7,1004.667743
-912.486029,8,1004.684851
-721.571169,5,1016.258895
-936.489629,10,1016.286388
-852.1089,10,1016.319348
-712.068848,2,1016.336515
-852.286242,9,1016.366863
-744.201006,5,1016.391479
-818.284996,5,1016.408412
-820.227601,8,1016.43066
-81.404558,7,1016.46092
-958.356372,10,1016.488987
-714.278555,5,1027.849911
-753.419602,6,1027.868925
-756.845779,2,1027.878053
-10.880054,6,1027.900815
-797.341267,9,1027.922194
-660.765442,2,1027.928214
-765.864464,4,1027.948818
-905.180053,10,1027.97337
-774.068138,8,1028.004791
-774.274473,5,1028.016964
-793.189484,9,1039.448304
-859.905704,9,1039.465914
-715.690453,2,1039.487947
-774.077689,7,1039.513975
-766.414057,7,1039.530771
-745.008183,6,1039.546328
-767.053703,3,1039.556812
-775.036174,9,1039.582641
-875.657837,9,1039.618111
-929.509068,13,1039.654978
-763.270016,7,1051.474106
-877.338456,11,1051.496112
-902.603687,5,1051.519798
-859.5911,10,1051.542856
-844.222877,6,1051.57177
-715.840956,6,1051.587095
-733.161773,6,1051.604724
-848.997391,5,1051.620913
-849.990547,8,1051.642158
-35.1385,6,1051.671091
-715.228957,7,1063.099424
-843.126999,6,1063.113901
-746.518164,6,1063.130953
-813.040833,10,1063.153622
-874.193144,5,1063.179362
-729.946636,6,1063.19707
-733.57428,2,1063.207464
-752.483918,6,1063.231779
-874.856603,10,1063.254617
-797.477869,7,1063.283713
-734.415184,6,1074.775233
-881.302433,11,1074.800416
-972.32238,17,1074.843159
-934.677592,14,1074.868814
-876.273239,7,1074.891678
-883.927655,10,1074.912235
-893.889286,11,1074.948774
-640.205006,6,1074.974116
-111.655766,5,1074.988837
-906.256224,9,1075.014496
-771.492889,5,1086.597864
-708.49519,6,1086.616147
-734.236237,3,1086.628064
-757.299614,2,1086.644282
-789.892386,9,1086.67049
-735.834527,6,1086.683336
-720.811712,5,1086.698719
46.812784,4,1086.712268
-615.227626,5,1086.732387
-828.04836,11,1086.762464
-750.254478,6,1098.026473
-1369.599832,46,1098.109707
-878.744898,9,1098.130271
-38.312359,5,1098.14017
-746.794841,6,1098.160301
-783.616714,7,1098.177778
-816.913971,9,1098.197906
-880.856228,9,1098.217943
-1448.636416,25,1098.281134
-966.919893,13,1098.32011
-724.990349,6,1109.936871
-753.11414,7,1109.955362
-1128.089382,14,1109.981311
-745.094004,7,1110.006299
-886.767792,8,1110.023586
-736.190451,6,1110.038095
43.123481,4,1110.048887
-883.028749,10,1110.079435
-726.567065,5,1110.101918
-882.365444,10,1110.126251
-868.321815,9,1121.148833
-807.536257,6,1121.162226
-78.30642,6,1121.177376
-741.303633,7,1121.196319
-112.291538,6,1121.211262
-836.851103,9,1121.232395
-783.31042,7,1121.246893
-895.630524,11,1121.270373
-770.024765,3,1121.290735
-762.366747,7,1121.314053
-718.660462,6,1132.67386
-889.855039,11,1132.699258
-791.334863,9,1132.726967
-710.666268,6,1132.755754
-202.682617,7,1132.77262
-879.873863,5,1132.787121
41.541701,5,1132.803248
-797.022687,9,1132.829038
-896.500812,7,1132.857448
-814.399255,10,1132.878906
-869.251044,8,1144.301966
-857.503585,9,1144.318847
-781.857445,3,1144.327228
-858.814326,12,1144.357677
-862.008478,9,1144.385262
-760.425088,8,1144.400567
-733.144544,5,1144.413804
-124.229082,8,1144.435728
-895.934084,7,1144.451818
-969.103884,23,1144.500913
8.084455,6,1155.723278
-753.816412,5,1155.739734
-28.789907,6,1155.756477
-37.610287,5,1155.771848
-712.451942,2,1155.784581
-775.209538,6,1155.807577
-107.375048,7,1155.824578
-912.14519,13,1155.852307
-881.608672,11,1155.883201
-725.673726,7,1155.912644
-764.233907,6,1167.135246
-106.839267,7,1167.150807
-907.89405,7,1167.16994
-878.636809,8,1167.187521
-742.007493,8,1167.203533
-864.643451,9,1167.22316
-707.654156,4,1167.249144
-806.02869,9,1167.271881
-51.704115,6,1167.284343
-20.160381,5,1167.298927
-839.824619,5,1178.760291
-759.084739,7,1178.783352
45.112816,4,1178.808285
-725.961852,7,1178.832942
-827.629376,11,1178.873998
-972.746851,17,1178.916239
-834.428266,10,1178.953398
-142.638408,7,1178.979033
-54.171634,7,1178.996469
-1235.532422,34,1179.077726
19.410519,5,1190.767677
-1041.533766,13,1190.79839
-809.323126,7,1190.821377
-2.609713,5,1190.83452
-58.418762,4,1190.849525
-758.288689,5,1190.869385
-827.545778,7,1190.890096
-1134.997159,19,1190.924062
-859.157349,3,1190.932343
-970.859611,14,1190.967106
-760.095832,7,1202.550333
-821.512855,10,1202.571444
-957.34357,13,1202.610108
-959.894255,10,1202.63888
-166.44073,8,1202.665856
-926.072386,15,1202.697374
-546.36973,5,1202.714658
-829.269492,9,1202.739069
-900.749734,12,1202.776956
-802.13969,9,1202.803601
0.096654,5,1213.92051
-784.865341,3,1213.936238
-1000.267793,19,1213.978246
-772.998024,7,1214.008107
-1120.459172,26,1214.056761
20.166496,4,1214.068924
