The success rate is 94.28%
The average reward is -153.04964821920396
12.746166229248047 ,1.0 ,3.0
-91.5053243637085 ,1.0 ,5.0
-156.96592330932617 ,1.0 ,5.0
-31.41935157775879 ,1.0 ,4.0
-116.69960021972656 ,1.0 ,4.0
-69.63440084457397 ,1.0 ,7.0
-46.57439422607422 ,1.0 ,3.0
-59.20949363708496 ,1.0 ,4.0
-67.47788381576538 ,1.0 ,7.0
-112.04734230041504 ,1.0 ,4.0
53.2686243057251 ,1.0 ,3.0
-73.25757026672363 ,1.0 ,5.0
-38.95451021194458 ,1.0 ,6.0
19.483878135681152 ,1.0 ,5.0
-91.14137268066406 ,1.0 ,5.0
-4.564640045166016 ,1.0 ,6.0
-75.59601879119873 ,1.0 ,4.0
-143.55786895751953 ,1.0 ,6.0
-153.0375270843506 ,1.0 ,6.0
-142.61976623535156 ,1.0 ,5.0
-41.74257946014404 ,1.0 ,5.0
26.759668350219727 ,1.0 ,3.0
-126.85296297073364 ,1.0 ,4.0
-146.0824089050293 ,1.0 ,6.0
-129.89429473876953 ,1.0 ,5.0
-99.62277173995972 ,1.0 ,6.0
-17.090102672576904 ,1.0 ,4.0
-8.077322006225586 ,1.0 ,4.0
-140.47606325149536 ,1.0 ,10.0
-129.1123504638672 ,1.0 ,6.0
-58.28865146636963 ,1.0 ,3.0
-213.97314453125 ,1.0 ,7.0
-109.55960273742676 ,1.0 ,5.0
6.6402435302734375 ,1.0 ,3.0
-34.886603355407715 ,1.0 ,6.0
-146.25984573364258 ,1.0 ,6.0
-129.85018730163574 ,1.0 ,4.0
-179.36680221557617 ,1.0 ,7.0
-253.24757766723633 ,1.0 ,6.0
-121.8115005493164 ,1.0 ,5.0
-12.231307983398438 ,1.0 ,3.0
-69.99462175369263 ,1.0 ,4.0
-22.4018497467041 ,1.0 ,4.0
-52.51304006576538 ,1.0 ,7.0
-114.52123737335205 ,1.0 ,4.0
21.99671173095703 ,1.0 ,4.0
-2.7493438720703125 ,1.0 ,3.0
-3.6852712631225586 ,1.0 ,5.0
-40.748897552490234 ,1.0 ,5.0
-201.0750594139099 ,1.0 ,9.0
-180.590838432312 ,1.0 ,6.0
-108.14112091064453 ,1.0 ,6.0
-12.974979400634766 ,1.0 ,4.0
-123.47116088867188 ,1.0 ,5.0
-679.5702304840088 ,1.0 ,31.0
-19.181096076965332 ,1.0 ,5.0
-179.87890815734863 ,1.0 ,6.0
-115.30000400543213 ,1.0 ,8.0
-205.4264097213745 ,1.0 ,4.0
