#{"t_start": 1684901672.7506187, "env_id": "UR5OriReach-v1"}
r,l,t
-242.677516,100,855.507304
-334.165436,100,855.680823
-279.510461,100,855.839967
-285.371158,100,856.01892
-315.594214,100,856.208621
-336.292441,100,856.387549
-359.966667,100,856.613387
-372.580326,100,875.294854
-38.030295,11,875.318809
-196.3784,100,875.520542
-182.269472,100,875.707278
-12.649194,5,875.725301
-249.687569,100,875.919252
-9.661929,4,875.940843
-39.742852,9,875.980991
-195.716945,100,876.17093
-174.786736,100,876.365495
-299.815062,100,895.113903
-273.33848,100,895.279464
-451.596914,100,895.443315
-22.370575,5,895.472507
-47.068551,14,895.545613
-199.992511,100,895.779331
-347.63516,100,895.946665
-37.096546,10,895.979087
-267.720313,100,896.207277
-24.911379,6,896.237971
-165.808848,100,914.967124
-38.253673,11,915.009726
-50.924492,13,915.039105
-146.758258,100,915.27216
-428.144979,100,915.452432
-156.478643,100,915.640258
-238.423664,100,915.825988
-257.319076,100,916.023483
-57.833232,10,916.083264
-191.6585,100,916.288095
-177.538801,100,935.077464
-302.987044,100,935.243915
-174.507475,100,935.412919
-24.038238,6,935.426614
-14.954896,6,935.443522
-207.15668,100,935.629755
-195.009547,100,935.807077
-227.719932,100,935.989091
-436.437834,100,936.176931
-57.743435,12,936.204765
-153.023545,100,955.102193
-189.803417,100,955.277588
-180.381357,100,955.449227
-222.587723,100,955.626171
-169.001248,100,955.790186
-441.75615,100,955.989652
-240.266694,100,956.174821
-218.723348,100,956.369991
-28.117898,9,956.409908
-224.883715,100,956.598883
-32.256503,7,975.6082
-342.643706,100,975.794173
-255.581125,100,975.977872
-279.535976,100,976.155814
-62.063782,11,976.191497
-435.729167,100,976.375861
-265.562604,100,976.544856
-165.328543,100,976.716867
-140.860058,31,976.788905
-136.833772,100,976.991991
-37.369581,7,995.785813
-181.728633,100,995.98635
-358.766888,100,996.210385
-222.773561,100,996.388366
-8.008303,3,996.414323
-198.681782,100,996.607047
-244.574629,100,996.800086
-192.797133,100,996.987344
-176.555908,100,997.166676
-20.122824,5,997.187304
-191.937556,100,1016.244757
-149.182548,100,1016.410014
-116.510607,100,1016.578913
-248.341349,100,1016.748433
-16.049454,5,1016.760378
-128.77119,100,1016.931819
